step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,fraud_likelihood_audio,fraud_likelihood_text,type_encoded
66,CASH_IN,4069.34,C0011400,28742.34,24673.0,C0037493,45726.22,49795.56,0,0,0.1,0.1,3
383,CASH_IN,291.29,C0015768,78263.81,77972.52,C0036313,27368.47,27659.760000000002,0,0,0.1,0.1,3
675,CASH_OUT,361.51,C0004321,47457.07,47095.56,C0032318,55839.7,56201.21,0,1,0.1,0.1,2
447,CASH_OUT,78.38,C0003782,48396.48,48318.100000000006,C0029686,75666.53,75744.91,0,1,0.1,0.1,2
214,TRANSFER,757.9,C0006482,64997.05,64239.15,C0022764,54631.09,55388.99,0,1,0.1,0.1,1
527,PAYMENT,1162.87,C0026461,25438.17,24275.3,C0015091,90697.56,91860.43,0,0,0.1,0.1,0
675,CASH_OUT,9221.46,C0014338,33270.61,24049.15,C0035028,26723.86,35945.32,0,1,0.1,0.1,2
250,DEBIT,616.02,C0000994,26023.65,25407.63,C0035398,32336.08,32952.1,0,0,0.1,0.1,4
107,DEBIT,5594.86,C0025204,27553.97,21959.11,C0027927,48323.51,53918.37,0,0,0.1,0.1,4
79,DEBIT,3055.71,C0021654,43023.9,39968.19,C0026211,52278.5,55334.21,0,0,0.1,0.1,4
579,CASH_IN,2140.31,C0013987,40749.51,38609.200000000004,C0027726,58813.69,60954.0,0,0,0.1,0.1,3
32,DEBIT,838.73,C0013978,17639.45,16800.72,C0002748,94475.79,95314.51999999999,0,0,0.1,0.1,4
531,DEBIT,5021.43,C0018219,22169.94,17148.51,C0035405,82079.05,87100.48000000001,0,0,0.1,0.1,4
207,CASH_IN,2834.26,C0010153,38986.11,36151.85,C0011556,12941.26,15775.52,0,0,0.1,0.1,3
20,CASH_OUT,605.61,C0032609,64578.01,63972.4,C0027879,23098.03,23703.64,0,1,0.1,0.1,2
538,CASH_IN,94.23,C0011539,56335.68,56241.45,C0014474,31845.2,31939.43,0,0,0.1,0.1,3
196,CASH_IN,497.89,C0038299,31108.33,30610.440000000002,C0035912,21938.87,22436.76,0,0,0.1,0.1,3
212,CASH_IN,805.06,C0039389,94774.02,93968.96,C0029202,11719.35,12524.41,0,0,0.1,0.1,3
416,CASH_IN,2736.95,C0016994,73746.67,71009.72,C0025521,80447.88,83184.83,0,0,0.1,0.1,3
86,PAYMENT,2346.76,C0014300,99541.76,97195.0,C0028571,1836.84,4183.6,0,0,0.1,0.1,0
460,TRANSFER,865.92,C0003407,21262.4,20396.480000000003,C0030786,6713.14,7579.06,0,1,0.1,0.1,1
376,CASH_IN,1276.29,C0011717,59042.27,57765.979999999996,C0039902,51592.08,52868.37,0,0,0.1,0.1,3
594,DEBIT,1565.35,C0004290,93767.12,92201.76999999999,C0032222,23290.25,24855.6,0,0,0.1,0.1,4
536,TRANSFER,824.1,C0034661,4276.53,3452.43,C0000733,82904.07,83728.17000000001,0,1,0.1,0.1,1
346,CASH_OUT,309.25,C0034686,69297.15,68987.9,C0013197,22914.9,23224.15,0,1,0.1,0.1,2
306,CASH_OUT,508.18,C0028484,80487.65,79979.47,C0027915,23806.52,24314.7,0,1,0.1,0.1,2
23,CASH_OUT,654.17,C0010901,8840.47,8186.299999999999,C0024404,58690.87,59345.04,0,1,0.1,0.1,2
498,DEBIT,1033.22,C0020549,22943.88,21910.66,C0036687,32733.54,33766.76,0,0,0.1,0.1,4
362,DEBIT,3928.33,C0023489,92755.75,88827.42,C0021158,37993.94,41922.270000000004,0,0,0.1,0.1,4
549,CASH_OUT,1724.01,C0015318,21389.99,19665.980000000003,C0021503,33135.67,34859.68,0,1,0.1,0.1,2
239,CASH_OUT,87.11,C0023007,73514.28,73427.17,C0001960,51373.17,51460.28,0,1,0.1,0.1,2
644,PAYMENT,1304.66,C0002332,92047.13,90742.47,C0004770,40309.31,41613.97,0,0,0.1,0.1,0
604,TRANSFER,962.91,C0036129,96734.28,95771.37,C0021720,91282.84,92245.75,0,1,0.1,0.1,1
537,PAYMENT,3139.51,C0004148,53440.99,50301.479999999996,C0003169,35570.25,38709.76,0,0,0.1,0.1,0
70,DEBIT,521.38,C0004398,21160.77,20639.39,C0021915,98422.92,98944.3,0,0,0.1,0.1,4
709,CASH_OUT,1748.09,C0019440,61429.45,59681.36,C0035325,25960.27,27708.36,0,1,0.1,0.1,2
110,PAYMENT,616.96,C0000193,97432.05,96815.09,C0031913,29035.29,29652.25,0,0,0.1,0.1,0
433,TRANSFER,563.3,C0031488,14255.4,13692.1,C0033631,27679.39,28242.69,0,1,0.1,0.1,1
25,CASH_OUT,238.72,C0025535,86132.35,85893.63,C0009123,40482.98,40721.700000000004,0,1,0.1,0.1,2
576,TRANSFER,809.63,C0018680,4691.8,3882.17,C0034381,54034.46,54844.09,0,1,0.1,0.1,1
601,DEBIT,638.46,C0003094,73876.6,73238.14,C0031270,70982.89,71621.35,0,0,0.1,0.1,4
237,CASH_OUT,1988.77,C0021527,61943.17,59954.4,C0015023,60784.46,62773.229999999996,0,1,0.1,0.1,2
144,DEBIT,344.21,C0008717,93858.68,93514.46999999999,C0030442,87655.99,88000.20000000001,0,0,0.1,0.1,4
365,PAYMENT,2097.11,C0017264,12141.53,10044.42,C0004342,8227.58,10324.69,0,0,0.1,0.1,0
619,PAYMENT,4941.6,C0019328,12242.79,7301.1900000000005,C0034411,49785.03,54726.63,0,0,0.1,0.1,0
37,TRANSFER,16.22,C0010834,96378.01,96361.79,C0023246,82598.47,82614.69,0,1,0.1,0.1,1
514,TRANSFER,2997.21,C0032296,24676.02,21678.81,C0008844,88464.73,91461.94,0,1,0.1,0.1,1
217,DEBIT,656.23,C0012290,76313.68,75657.45,C0007622,42781.93,43438.16,0,0,0.1,0.1,4
141,TRANSFER,5428.893613703405,C0018712,5429.42,0.0,C0029868,54223.02,55005.25,1,1,0.9278521159569297,0.5655751715392408,1
727,DEBIT,2322.61,C0013454,83490.36,81167.75,C0004062,34196.11,36518.72,0,0,0.1,0.1,4
507,TRANSFER,4573.94,C0034502,56408.82,51834.88,C0013689,92887.36,97461.3,0,1,0.1,0.1,1
394,PAYMENT,1335.15,C0015960,37934.55,36599.4,C0026376,91255.7,92590.84999999999,0,0,0.1,0.1,0
726,DEBIT,4687.93,C0005843,19687.28,14999.349999999999,C0007793,72532.22,77220.15,0,0,0.1,0.1,4
309,CASH_OUT,3.41,C0035535,435.83,432.41999999999996,C0005630,39370.69,39374.100000000006,0,1,0.1,0.1,2
496,DEBIT,10987.65,C0038391,89407.62,78419.97,C0034288,93536.47,104524.12,0,1,0.1,0.1,4
90,PAYMENT,19.19,C0038841,24709.93,24690.74,C0034032,36616.6,36635.79,0,0,0.1,0.1,0
171,PAYMENT,2416.65,C0000489,55987.23,53570.58,C0004230,9378.03,11794.68,0,0,0.1,0.1,0
529,CASH_IN,702.36,C0006624,42689.58,41987.22,C0016316,26880.48,27582.84,0,0,0.1,0.1,3
656,DEBIT,1224.05,C0011693,42195.5,40971.45,C0019939,26453.04,27677.09,0,0,0.1,0.1,4
623,DEBIT,3933.5,C0006796,80422.87,76489.37,C0037111,50813.84,54747.34,0,0,0.1,0.1,4
393,CASH_IN,93.7,C0001131,51292.96,51199.26,C0010359,74064.2,74157.9,0,0,0.1,0.1,3
551,CASH_OUT,122.63,C0039525,33886.92,33764.29,C0031261,97462.4,97585.03,0,1,0.1,0.1,2
55,PAYMENT,8670.9,C0024468,55892.78,47221.88,C0019047,8965.57,17636.47,0,1,0.1,0.1,0
523,TRANSFER,1442.52,C0017389,14718.2,13275.68,C0017409,15630.89,17073.41,0,1,0.1,0.1,1
102,PAYMENT,4370.36,C0019366,44732.88,40362.52,C0026113,5526.82,9897.18,0,0,0.1,0.1,0
289,CASH_OUT,5083.3,C0036982,14785.29,9701.990000000002,C0038780,12064.98,17148.28,0,1,0.1,0.1,2
645,TRANSFER,3575.62,C0027261,27213.49,23637.870000000003,C0012995,50073.33,53648.950000000004,0,1,0.1,0.1,1
154,CASH_OUT,773.32,C0027413,7998.19,7224.87,C0026232,32306.63,33079.950000000004,0,1,0.1,0.1,2
113,CASH_OUT,2038.98,C0014851,31929.41,29890.43,C0022441,21037.71,23076.69,0,1,0.1,0.1,2
697,PAYMENT,395.14,C0037036,30763.3,30368.16,C0008954,19202.87,19598.01,0,0,0.1,0.1,0
635,DEBIT,1197.35,C0036572,92692.17,91494.81999999999,C0003010,84792.96,85990.31000000001,0,0,0.1,0.1,4
79,PAYMENT,675.81,C0023113,36918.79,36242.98,C0035926,39690.79,40366.6,0,0,0.1,0.1,0
495,CASH_IN,1435.49,C0024518,97186.14,95750.65,C0025624,10315.84,11751.33,0,0,0.1,0.1,3
274,CASH_OUT,362.26,C0021970,36583.14,36220.88,C0015661,49219.81,49582.07,0,1,0.1,0.1,2
13,PAYMENT,228.83,C0035594,55896.5,55667.67,C0019073,29722.16,29950.99,0,0,0.1,0.1,0
159,DEBIT,2043.44,C0016874,1139.56,0.0,C0008877,77832.28,79875.72,0,0,0.1,0.1,4
146,PAYMENT,1046.34,C0012776,76800.06,75753.72,C0021683,55336.94,56383.28,0,0,0.1,0.1,0
87,TRANSFER,777.76,C0003649,9065.07,8287.31,C0028411,80685.29,81463.04999999999,0,1,0.1,0.1,1
400,PAYMENT,759.0,C0000689,53147.16,52388.16,C0031308,36005.15,36764.15,0,0,0.1,0.1,0
59,TRANSFER,1284.93,C0003740,71205.01,69920.08,C0004817,86393.42,87678.34999999999,0,1,0.1,0.1,1
171,CASH_IN,4093.43,C0021481,27004.47,22911.04,C0002651,17182.73,21276.16,0,0,0.1,0.1,3
405,DEBIT,3060.29,C0006984,38531.83,35471.54,C0030300,87123.05,90183.34,0,0,0.1,0.1,4
585,CASH_IN,2994.04,C0005282,63305.41,60311.37,C0035263,18916.47,21910.510000000002,0,0,0.1,0.1,3
39,CASH_OUT,13.11,C0011582,98441.65,98428.54,C0022908,70125.57,70138.68000000001,0,1,0.1,0.1,2
502,DEBIT,242.28,C0025202,45140.69,44898.41,C0030620,22810.17,23052.449999999997,0,0,0.1,0.1,4
571,PAYMENT,320.0,C0022546,93473.38,93153.38,C0021640,97369.7,97689.7,0,0,0.1,0.1,0
161,CASH_OUT,2435.9482373634205,C0034512,16910.41,0.0,C0017318,66430.83,66968.3,1,1,0.625528852499863,0.6996836779204827,2
330,PAYMENT,1887.55,C0031232,44321.25,42433.7,C0003948,1816.0,3703.55,0,0,0.1,0.1,0
447,TRANSFER,12587.18,C0031936,64261.32,51674.14,C0001839,95448.79,108035.97,0,1,0.1,0.1,1
157,CASH_IN,2471.8,C0012240,5731.29,3259.49,C0031433,54576.74,57048.54,0,0,0.1,0.1,3
412,CASH_OUT,2613.516281917907,C0019163,49963.07,0.0,C0007301,80425.99,81218.73000000001,1,1,0.818218204814611,0.9058409355762236,2
178,DEBIT,2024.58,C0020349,29927.51,27902.93,C0001400,22341.02,24365.6,0,0,0.1,0.1,4
357,TRANSFER,2661.05,C0013566,19592.72,16931.670000000002,C0017858,11191.15,13852.2,0,1,0.1,0.1,1
516,CASH_IN,118.37,C0010377,36249.31,36130.939999999995,C0011083,92563.06,92681.43,0,0,0.1,0.1,3
6,CASH_IN,3719.35,C0037066,52809.7,49090.35,C0030057,62105.34,65824.69,0,0,0.1,0.1,3
440,PAYMENT,1159.26,C0022503,89698.67,88539.41,C0036741,71760.6,72919.86,0,0,0.1,0.1,0
21,PAYMENT,3210.69,C0031827,18292.37,15081.679999999998,C0019458,29770.27,32980.96,0,0,0.1,0.1,0
440,DEBIT,9023.85,C0017374,91160.98,82137.12999999999,C0024352,93888.01,102911.86,0,1,0.1,0.1,4
315,CASH_OUT,3092.62,C0021585,32542.6,29449.98,C0003348,42524.38,45617.0,0,1,0.1,0.1,2
254,DEBIT,218.05,C0026210,65919.75,65701.7,C0004099,8511.26,8729.31,0,0,0.1,0.1,4
153,PAYMENT,571.34,C0039516,67813.93,67242.59,C0006507,93699.14,94270.48,0,0,0.1,0.1,0
695,CASH_IN,11143.36,C0033523,41687.65,30544.29,C0034813,56832.32,67975.68,0,1,0.1,0.1,3
387,TRANSFER,2791.31,C0009115,89257.88,86466.57,C0026037,579.0,3370.31,0,1,0.1,0.1,1
428,PAYMENT,1574.84,C0032096,26441.7,24866.86,C0010863,54984.23,56559.07,0,0,0.1,0.1,0
390,DEBIT,613.05,C0020651,94711.67,94098.62,C0030663,14042.71,14655.759999999998,0,0,0.1,0.1,4
14,DEBIT,4469.48,C0012533,88493.58,84024.1,C0022230,82796.24,87265.72,0,0,0.1,0.1,4
564,CASH_IN,3423.69,C0015683,12891.41,9467.72,C0024786,71610.46,75034.15000000001,0,0,0.1,0.1,3
660,TRANSFER,11.27,C0005268,60845.35,60834.08,C0003557,66363.9,66375.17,0,1,0.1,0.1,1
313,PAYMENT,294.17,C0036063,4566.11,4271.94,C0028021,61666.28,61960.45,0,0,0.1,0.1,0
308,PAYMENT,943.72,C0023278,35074.52,34130.799999999996,C0026960,1220.84,2164.56,0,0,0.1,0.1,0
143,CASH_OUT,1470.38,C0001273,57557.1,56086.72,C0026546,12647.78,14118.16,0,1,0.1,0.1,2
475,PAYMENT,4429.86,C0010911,57173.04,52743.18,C0013597,87185.46,91615.32,0,0,0.1,0.1,0
273,DEBIT,2087.82,C0007134,20898.21,18810.39,C0001794,63927.96,66015.78,0,0,0.1,0.1,4
479,CASH_IN,1947.53,C0019953,35524.06,33576.53,C0008045,21589.14,23536.67,0,0,0.1,0.1,3
47,DEBIT,4623.78,C0004313,58244.92,53621.14,C0015029,88949.24,93573.02,0,0,0.1,0.1,4
562,TRANSFER,291.0,C0002355,38577.9,38286.9,C0003690,33010.62,33301.62,0,1,0.1,0.1,1
573,CASH_OUT,2503.02,C0008911,38605.58,36102.560000000005,C0029675,11191.73,13694.75,0,1,0.1,0.1,2
621,DEBIT,1034.76,C0006526,78261.91,77227.15000000001,C0024950,39264.88,40299.64,0,0,0.1,0.1,4
72,TRANSFER,5354.4,C0020505,41269.29,35914.89,C0011705,16689.38,22043.78,0,1,0.1,0.1,1
725,CASH_OUT,355.62,C0013437,86997.38,86641.76000000001,C0012559,35214.47,35570.090000000004,0,1,0.1,0.1,2
324,CASH_IN,3033.49,C0037690,9877.74,6844.25,C0025970,19918.32,22951.809999999998,0,0,0.1,0.1,3
364,DEBIT,6125.32,C0016342,75029.09,68903.76999999999,C0009091,20911.22,27036.54,0,0,0.1,0.1,4
95,PAYMENT,2772.45,C0031912,28721.96,25949.51,C0023270,87769.06,90541.51,0,0,0.1,0.1,0
468,CASH_OUT,857.49,C0027819,84420.52,83563.03,C0003981,24573.36,25430.850000000002,0,1,0.1,0.1,2
688,TRANSFER,3063.24,C0028824,67963.08,64899.840000000004,C0036944,69240.5,72303.74,0,1,0.1,0.1,1
305,TRANSFER,227.22,C0025336,81787.17,81559.95,C0015194,27622.87,27850.09,0,1,0.1,0.1,1
428,CASH_IN,3318.65,C0032253,32159.15,28840.5,C0029518,7061.36,10380.01,0,0,0.1,0.1,3
318,PAYMENT,66.61,C0035427,13670.12,13603.51,C0011014,66775.62,66842.23,0,0,0.1,0.1,0
628,TRANSFER,356.8,C0013732,11761.96,11405.16,C0009527,35385.79,35742.590000000004,0,1,0.1,0.1,1
257,CASH_OUT,734.27,C0008152,71607.44,70873.17,C0037551,48447.26,49181.53,0,1,0.1,0.1,2
78,DEBIT,1192.17,C0000186,97157.04,95964.87,C0017270,66160.07,67352.24,0,0,0.1,0.1,4
434,CASH_OUT,4569.330368283717,C0033983,90018.61,0.0,C0000682,51324.25,52303.85,1,1,0.6223076590355843,0.9431881518227343,2
211,CASH_OUT,1307.71,C0010389,3857.29,2549.58,C0003509,40092.27,41399.979999999996,0,1,0.1,0.1,2
187,CASH_IN,4902.17,C0016700,5902.97,1000.8000000000002,C0020781,18546.05,23448.22,0,0,0.1,0.1,3
129,PAYMENT,51.03,C0016662,18572.58,18521.550000000003,C0010860,3555.85,3606.88,0,0,0.1,0.1,0
90,PAYMENT,624.02,C0037141,49017.07,48393.05,C0037573,99485.12,100109.14,0,0,0.1,0.1,0
569,TRANSFER,2086.85,C0033002,25246.31,23159.460000000003,C0023612,4043.73,6130.58,0,1,0.1,0.1,1
520,CASH_IN,490.37,C0016107,62071.78,61581.409999999996,C0014945,49162.23,49652.600000000006,0,0,0.1,0.1,3
624,CASH_IN,2866.61,C0025987,42738.92,39872.31,C0010821,87693.98,90560.59,0,0,0.1,0.1,3
198,DEBIT,269.51,C0012243,60660.73,60391.22,C0030147,61453.85,61723.36,0,0,0.1,0.1,4
728,DEBIT,1476.02,C0028212,76851.15,75375.12999999999,C0003035,43062.68,44538.7,0,0,0.1,0.1,4
555,DEBIT,317.52,C0033988,69883.05,69565.53,C0022673,22303.9,22621.420000000002,0,0,0.1,0.1,4
161,CASH_OUT,1864.07,C0023833,54135.65,52271.58,C0010158,89265.67,91129.74,0,1,0.1,0.1,2
339,DEBIT,996.91,C0034749,7425.33,6428.42,C0037038,88480.69,89477.6,0,0,0.1,0.1,4
44,TRANSFER,3.73,C0014859,14506.53,14502.800000000001,C0013289,57137.75,57141.48,0,1,0.1,0.1,1
455,CASH_OUT,2774.9,C0036092,86521.91,83747.01000000001,C0021728,80009.28,82784.18,0,1,0.1,0.1,2
140,DEBIT,4920.88,C0020736,15356.47,10435.59,C0007239,32456.35,37377.229999999996,0,0,0.1,0.1,4
630,PAYMENT,2656.33,C0035034,88151.14,85494.81,C0011591,16939.61,19595.940000000002,0,0,0.1,0.1,0
84,DEBIT,857.02,C0006381,23684.64,22827.62,C0019520,21758.1,22615.12,0,0,0.1,0.1,4
176,CASH_OUT,3455.75,C0015403,80821.5,77365.75,C0004869,74190.12,77645.87,0,1,0.1,0.1,2
179,CASH_OUT,1669.27,C0007670,82041.16,80371.89,C0027607,77889.63,79558.90000000001,0,1,0.1,0.1,2
247,CASH_IN,5442.01,C0031977,74674.56,69232.55,C0027712,36038.69,41480.700000000004,0,0,0.1,0.1,3
337,DEBIT,1949.76,C0010480,60082.4,58132.64,C0029184,63769.2,65718.95999999999,0,0,0.1,0.1,4
725,CASH_OUT,314.0,C0037152,64550.19,64236.19,C0034711,7421.27,7735.27,0,1,0.1,0.1,2
266,PAYMENT,2678.87,C0000180,67835.62,65156.74999999999,C0024639,2555.18,5234.049999999999,0,0,0.1,0.1,0
700,DEBIT,195.95,C0025019,60565.75,60369.8,C0004484,12363.98,12559.93,0,0,0.1,0.1,4
467,DEBIT,1513.84,C0013559,87866.43,86352.59,C0032290,10282.48,11796.32,0,0,0.1,0.1,4
658,PAYMENT,141.53,C0020144,3051.56,2910.0299999999997,C0027954,62798.28,62939.81,0,0,0.1,0.1,0
151,CASH_IN,874.87,C0006898,25543.8,24668.93,C0017138,94985.58,95860.45,0,0,0.1,0.1,3
453,TRANSFER,973.54,C0028666,21025.7,20052.16,C0006341,37135.11,38108.65,0,1,0.1,0.1,1
17,DEBIT,747.73,C0027997,33567.41,32819.68,C0014261,71281.75,72029.48,0,0,0.1,0.1,4
87,TRANSFER,1855.42,C0004899,45110.13,43254.71,C0003688,16321.49,18176.91,0,1,0.1,0.1,1
568,CASH_IN,25.24,C0025123,62203.31,62178.07,C0025912,99830.77,99856.01000000001,0,0,0.1,0.1,3
488,CASH_OUT,1279.51,C0005707,37869.67,36590.159999999996,C0013436,30648.76,31928.269999999997,0,1,0.1,0.1,2
73,PAYMENT,179.54,C0029462,13123.35,12943.81,C0006075,88446.37,88625.90999999999,0,0,0.1,0.1,0
447,DEBIT,799.7,C0028927,84538.32,83738.62000000001,C0020183,14595.44,15395.140000000001,0,0,0.1,0.1,4
199,CASH_IN,367.08,C0038409,9181.73,8814.65,C0026996,62751.38,63118.46,0,0,0.1,0.1,3
297,DEBIT,1395.32,C0031504,3171.91,1776.59,C0018511,59735.11,61130.43,0,0,0.1,0.1,4
298,TRANSFER,3083.02,C0028116,7740.16,4657.139999999999,C0021254,12120.1,15203.12,0,1,0.1,0.1,1
454,TRANSFER,1355.01,C0018908,65253.3,63898.29,C0030355,30213.78,31568.789999999997,0,1,0.1,0.1,1
620,TRANSFER,11067.13,C0012562,90804.02,79736.89,C0025040,21880.22,32947.35,0,1,0.1,0.1,1
543,CASH_OUT,29360.549649615274,C0000476,25757.39,0.0,C0033382,16321.71,20784.94,1,1,0.7681566644614564,0.8807487573890342,2
38,CASH_IN,350.14,C0004262,58523.49,58173.35,C0030543,96561.54,96911.68,0,0,0.1,0.1,3
245,PAYMENT,304.72,C0025982,49948.0,49643.28,C0029005,79398.69,79703.41,0,0,0.1,0.1,0
108,DEBIT,344.42,C0010459,46797.27,46452.85,C0005001,84489.4,84833.81999999999,0,0,0.1,0.1,4
634,DEBIT,46.95,C0027774,78648.17,78601.22,C0027131,59289.84,59336.78999999999,0,0,0.1,0.1,4
620,TRANSFER,6919.14,C0005512,22536.0,15616.86,C0004723,70355.86,77275.0,0,1,0.1,0.1,1
360,DEBIT,50.9,C0035763,45380.5,45329.6,C0022785,18784.49,18835.390000000003,0,0,0.1,0.1,4
660,PAYMENT,6487.07,C0019237,21518.97,15031.900000000001,C0005403,82254.63,88741.70000000001,0,0,0.1,0.1,0
475,TRANSFER,629.6,C0021156,7402.28,6772.679999999999,C0004035,85648.38,86277.98000000001,0,1,0.1,0.1,1
711,PAYMENT,712.37,C0019787,5728.63,5016.26,C0017815,9548.94,10261.310000000001,0,0,0.1,0.1,0
415,PAYMENT,4308.64,C0017959,51802.82,47494.18,C0019990,78629.49,82938.13,0,0,0.1,0.1,0
233,TRANSFER,3938.68,C0037253,28861.09,24922.41,C0033179,15082.58,19021.26,0,1,0.1,0.1,1
483,TRANSFER,2483.1,C0037684,37563.82,35080.72,C0025167,24206.92,26690.019999999997,0,1,0.1,0.1,1
511,TRANSFER,296.63,C0026042,37363.96,37067.33,C0025229,32436.11,32732.74,0,1,0.1,0.1,1
736,PAYMENT,2297.39,C0030016,87133.33,84835.94,C0034457,34745.78,37043.17,0,0,0.1,0.1,0
139,DEBIT,2225.21,C0011574,70848.83,68623.62,C0013625,40205.64,42430.85,0,0,0.1,0.1,4
172,CASH_OUT,549.5,C0013692,26713.26,26163.76,C0035233,68826.73,69376.23,0,1,0.1,0.1,2
518,PAYMENT,1265.65,C0038096,72673.15,71407.5,C0039105,20248.88,21514.530000000002,0,0,0.1,0.1,0
288,CASH_OUT,936.8,C0021368,53326.93,52390.13,C0038990,31868.13,32804.93,0,1,0.1,0.1,2
176,TRANSFER,4699.94,C0036149,66800.53,62100.59,C0019829,49498.88,54198.82,0,1,0.1,0.1,1
342,CASH_OUT,1799.63,C0031146,26192.01,24392.379999999997,C0019578,74084.25,75883.88,0,1,0.1,0.1,2
108,CASH_OUT,1673.91,C0023566,65954.76,64280.84999999999,C0002340,18438.72,20112.63,0,1,0.1,0.1,2
544,TRANSFER,1599.04,C0015982,48606.94,47007.9,C0014218,48029.71,49628.75,0,1,0.1,0.1,1
260,TRANSFER,563.29,C0005779,15326.02,14762.73,C0039054,36562.52,37125.81,0,1,0.1,0.1,1
237,CASH_OUT,86.96,C0004527,28999.26,28912.3,C0011235,25818.27,25905.23,0,1,0.1,0.1,2
564,CASH_OUT,323.1,C0034340,87816.16,87493.06,C0038709,54666.56,54989.659999999996,0,1,0.1,0.1,2
124,CASH_IN,1670.1,C0014620,72179.82,70509.72,C0014990,76356.98,78027.08,0,0,0.1,0.1,3
672,TRANSFER,4989.87,C0021294,84850.81,79860.94,C0004107,94430.46,99420.33,0,1,0.1,0.1,1
210,CASH_OUT,1134.94,C0027690,20500.96,19366.02,C0025302,82333.96,83468.90000000001,0,1,0.1,0.1,2
722,TRANSFER,2793.23,C0007583,45157.54,42364.31,C0001176,42473.18,45266.41,0,1,0.1,0.1,1
678,CASH_IN,1089.97,C0010952,87671.09,86581.12,C0029490,60479.57,61569.54,0,0,0.1,0.1,3
456,PAYMENT,493.23,C0015993,73901.5,73408.27,C0015641,31931.22,32424.45,0,0,0.1,0.1,0
563,TRANSFER,630.85,C0010465,96730.59,96099.73999999999,C0034839,24901.16,25532.01,0,1,0.1,0.1,1
43,DEBIT,2927.8,C0034781,64903.22,61975.42,C0005106,75521.81,78449.61,0,0,0.1,0.1,4
180,PAYMENT,1558.71,C0003766,68139.49,66580.78,C0007798,24200.1,25758.809999999998,0,0,0.1,0.1,0
511,CASH_OUT,816.96,C0031314,69161.5,68344.54,C0016339,26477.3,27294.26,0,1,0.1,0.1,2
14,CASH_IN,315.22,C0007112,17164.71,16849.489999999998,C0018393,53603.89,53919.11,0,0,0.1,0.1,3
318,CASH_IN,558.01,C0033972,53816.37,53258.36,C0023101,18323.6,18881.609999999997,0,0,0.1,0.1,3
702,PAYMENT,405.68,C0031820,75987.01,75581.33,C0030586,311.89,717.5699999999999,0,0,0.1,0.1,0
190,DEBIT,1421.03,C0012556,27117.58,25696.550000000003,C0008452,62406.7,63827.729999999996,0,0,0.1,0.1,4
624,CASH_IN,1556.49,C0009438,40355.02,38798.53,C0030065,46414.74,47971.229999999996,0,0,0.1,0.1,3
518,CASH_IN,2637.0,C0021174,15926.33,13289.33,C0014942,6239.89,8876.89,0,0,0.1,0.1,3
117,TRANSFER,1966.11,C0037369,57477.17,55511.06,C0027379,1801.99,3768.1,0,1,0.1,0.1,1
99,TRANSFER,570.33,C0016502,85179.89,84609.56,C0012064,16950.37,17520.7,0,1,0.1,0.1,1
8,CASH_IN,997.99,C0024638,64651.49,63653.5,C0001011,12731.45,13729.44,0,0,0.1,0.1,3
512,TRANSFER,717.54,C0031546,73715.87,72998.33,C0009496,89793.45,90510.98999999999,0,1,0.1,0.1,1
633,PAYMENT,98.68,C0026584,4035.43,3936.75,C0033098,35542.85,35641.53,0,0,0.1,0.1,0
673,TRANSFER,1464.47,C0031350,33344.9,31880.43,C0032137,81286.95,82751.42,0,1,0.1,0.1,1
574,PAYMENT,2696.98,C0000659,62893.15,60196.17,C0028245,42940.79,45637.770000000004,0,0,0.1,0.1,0
490,TRANSFER,659.92,C0002132,54759.79,54099.87,C0030084,45217.41,45877.33,0,1,0.1,0.1,1
392,CASH_IN,1225.12,C0036789,53988.48,52763.36,C0022578,60092.48,61317.600000000006,0,0,0.1,0.1,3
517,CASH_IN,2676.07,C0018240,90662.38,87986.31,C0038606,71487.79,74163.86,0,0,0.1,0.1,3
477,DEBIT,1461.13,C0004454,92841.9,91380.76999999999,C0024455,83932.92,85394.05,0,0,0.1,0.1,4
140,PAYMENT,1207.19,C0038446,35441.49,34234.299999999996,C0021710,8285.1,9492.29,0,0,0.1,0.1,0
166,CASH_IN,5712.96,C0014236,35851.82,30138.86,C0009796,72059.84,77772.8,0,0,0.1,0.1,3
737,PAYMENT,885.03,C0024035,36903.22,36018.19,C0036756,10129.42,11014.45,0,0,0.1,0.1,0
257,DEBIT,1631.56,C0013075,80347.42,78715.86,C0019571,6947.91,8579.47,0,0,0.1,0.1,4
618,TRANSFER,1043.16,C0038600,46216.85,45173.689999999995,C0002440,17601.7,18644.86,0,1,0.1,0.1,1
332,DEBIT,4501.64,C0014329,20968.98,16467.34,C0021766,74439.45,78941.09,0,0,0.1,0.1,4
384,CASH_IN,547.87,C0035054,86351.25,85803.38,C0038330,75322.58,75870.45,0,0,0.1,0.1,3
479,TRANSFER,873.0,C0011263,18417.58,17544.58,C0005991,58540.11,59413.11,0,1,0.1,0.1,1
529,CASH_OUT,459.1,C0005887,11323.11,10864.01,C0016223,38355.96,38815.06,0,1,0.1,0.1,2
205,DEBIT,2997.9,C0005143,21956.34,18958.44,C0032686,64035.77,67033.67,0,0,0.1,0.1,4
663,CASH_OUT,802.19,C0034102,14107.78,13305.59,C0015806,66520.43,67322.62,0,1,0.1,0.1,2
